config,rpt,mean_test_score,std_test_score,bootstrap,criterion,max_depth,max_features,n_estimators,train_cpu_duration,train_runtime_duration,train_cpu_meter_result,train_dram_meter_result,test_cpu_duration,test_runtime_duration,test_cpu_meter_result,test_dram_meter_result,test_accuracy_result
1,18,0.75,0.02877459497004225,True,gini,,auto,100,0.15970746311359107,0.15969276428222656,9157142.0,0,11.508153402945027,11.507124900817871,658599022.0,0,0.8072916666666666
1,19,0.75,0.02877459497004225,True,gini,,auto,100,0.16038102400489151,0.16036629676818848,9199928.0,0,11.504521490074694,11.503483057022095,657805322.0,0,0.8072916666666666
1,20,0.75,0.02877459497004225,True,gini,,auto,100,0.15934141888283193,0.15932679176330566,9137306.0,0,11.356097023934126,11.355082273483276,647381948.0,0,0.8072916666666666
1,21,0.75,0.02877459497004225,True,gini,,auto,100,0.1594730659853667,0.15945816040039062,9200660.0,0,11.671910470817238,11.670857429504395,672011524.0,0,0.8072916666666666
1,22,0.75,0.02877459497004225,True,gini,,auto,100,0.15940460609272122,0.15938997268676758,9109962.0,0,11.586162948049605,11.585134506225586,660991106.0,0,0.8072916666666666
1,23,0.75,0.02877459497004225,True,gini,,auto,100,0.15988427493721247,0.15986943244934082,9163856.0,0,11.66397080407478,11.662919759750366,665480779.0,0,0.8072916666666666
1,24,0.75,0.02877459497004225,True,gini,,auto,100,0.15959674888290465,0.15958166122436523,9173683.0,0,11.612580375978723,11.611534595489502,663039318.0,0,0.8072916666666666
1,25,0.75,0.02877459497004225,True,gini,,auto,100,0.15823137597180903,0.158217191696167,9112709.0,0,11.50901362998411,11.507976293563843,658712303.0,0,0.8072916666666666
1,26,0.75,0.02877459497004225,True,gini,,auto,100,0.15952828992158175,0.1595134735107422,9140540.0,0,11.672940121032298,11.671899795532227,666398624.0,0,0.8072916666666666
1,27,0.75,0.02877459497004225,True,gini,,auto,100,0.15842121001332998,0.15840673446655273,9108313.0,0,11.6825282049831,11.68149709701538,668198058.0,0,0.8072916666666666
1,28,0.75,0.02877459497004225,True,gini,,auto,100,0.15904311719350517,0.1590287685394287,9151406.0,0,11.549942780053243,11.548927307128906,660877275.0,0,0.8072916666666666
1,29,0.75,0.02877459497004225,True,gini,,auto,100,0.16033916012383997,0.1603243350982666,9209205.0,0,11.575287145096809,11.574256896972656,662206069.0,0,0.8072916666666666
2,0,0.7465067466266866,0.024417887249390986,True,gini,,sqrt,50,0.07806954486295581,0.07806253433227539,4497608.0,0,5.728556675137952,5.728064775466919,330445809.0,0,0.7864583333333334
2,1,0.7465067466266866,0.024417887249390986,True,gini,,sqrt,50,0.07776343007571995,0.07775664329528809,4505360.0,0,5.6353894339408726,5.634915590286255,322970059.0,0,0.7864583333333334
2,2,0.7465067466266866,0.024417887249390986,True,gini,,sqrt,50,0.07982485787943006,0.07981753349304199,4574145.0,0,5.634627091931179,5.634125471115112,322355498.0,0,0.7864583333333334
2,3,0.7465067466266866,0.024417887249390986,True,gini,,sqrt,50,0.0825630568433553,0.08255553245544434,4735705.0,0,5.888194531202316,5.887663125991821,336430414.0,0,0.7864583333333334
2,4,0.7465067466266866,0.024417887249390986,True,gini,,sqrt,50,0.08234841702505946,0.08234095573425293,4738452.0,0,6.071525523904711,6.070986986160278,346432952.0,0,0.7864583333333334
2,5,0.7465067466266866,0.024417887249390986,True,gini,,sqrt,50,0.07983465981669724,0.07982778549194336,4591541.0,0,6.008866945048794,6.008360147476196,342526222.0,0,0.7864583333333334
2,6,0.7465067466266866,0.024417887249390986,True,gini,,sqrt,50,0.08144835382699966,0.08144140243530273,4652087.0,0,6.054140504915267,6.053609609603882,345152865.0,0,0.7864583333333334
2,7,0.7465067466266866,0.024417887249390986,True,gini,,sqrt,50,0.08240383490920067,0.0823965072631836,4774707.0,0,6.0598156549967825,6.059267997741699,345772186.0,0,0.7864583333333334
2,8,0.7465067466266866,0.024417887249390986,True,gini,,sqrt,50,0.08229918405413628,0.08229207992553711,4711841.0,0,5.968534488929436,5.967999696731567,341093976.0,0,0.7864583333333334
2,9,0.7465067466266866,0.024417887249390986,True,gini,,sqrt,50,0.08241752302274108,0.08241009712219238,4712572.0,0,5.902894644066691,5.902364492416382,337430533.0,0,0.7864583333333334
2,10,0.7465067466266866,0.024417887249390986,True,gini,,sqrt,50,0.08238859311677516,0.0823812484741211,4716419.0,0,5.972489785170183,5.9719555377960205,341227947.0,0,0.7864583333333334
2,11,0.7465067466266866,0.024417887249390986,True,gini,,sqrt,50,0.0824053380638361,0.08240604400634766,4724048.0,0,5.984742918051779,5.9842047691345215,342441690.0,0,0.7864583333333334
2,12,0.7465067466266866,0.024417887249390986,True,gini,,sqrt,50,0.08241916913539171,0.0824117660522461,4714709.0,0,6.026382675860077,6.025843381881714,344812228.0,0,0.7864583333333334
2,13,0.7465067466266866,0.024417887249390986,True,gini,,sqrt,50,0.08222081908024848,0.0822134017944336,4723864.0,0,6.065004775067791,6.064461708068848,347151333.0,0,0.7864583333333334
2,14,0.7465067466266866,0.024417887249390986,True,gini,,sqrt,50,0.08235001796856523,0.08234238624572754,4757434.0,0,6.087097125127912,6.0865561962127686,348742455.0,0,0.7864583333333334
2,15,0.7465067466266866,0.024417887249390986,True,gini,,sqrt,50,0.079355473164469,0.07934832572937012,4578724.0,0,5.946052125887945,5.945519685745239,340160812.0,0,0.7864583333333334
2,16,0.7465067466266866,0.024417887249390986,True,gini,,sqrt,50,0.0816937901545316,0.08168673515319824,4677234.0,0,5.940001985989511,5.939468622207642,339517747.0,0,0.7864583333333334
2,17,0.7465067466266866,0.024417887249390986,True,gini,,sqrt,50,0.07974816695787013,0.07974123954772949,4546375.0,0,5.9713347759097815,5.970804929733276,341470134.0,0,0.7864583333333334
2,18,0.7465067466266866,0.024417887249390986,True,gini,,sqrt,50,0.08006603177636862,0.08005881309509277,4607959.0,0,5.850430334918201,5.849904537200928,334716001.0,0,0.7864583333333334
2,19,0.7465067466266866,0.024417887249390986,True,gini,,sqrt,50,0.07989303697831929,0.07988619804382324,4609729.0,0,6.024477055994794,6.023928642272949,344308079.0,0,0.7864583333333334
2,20,0.7465067466266866,0.024417887249390986,True,gini,,sqrt,50,0.0794997641351074,0.07949256896972656,4559010.0,0,5.8364116619341075,5.835891008377075,332546024.0,0,0.7864583333333334
2,21,0.7465067466266866,0.024417887249390986,True,gini,,sqrt,50,0.0799572670366615,0.07995033264160156,4610524.0,0,5.993543083081022,5.993006706237793,343739415.0,0,0.7864583333333334
2,22,0.7465067466266866,0.024417887249390986,True,gini,,sqrt,50,0.0796400981489569,0.07963299751281738,4574512.0,0,5.845998178934678,5.845474481582642,333657227.0,0,0.7864583333333334
2,23,0.7465067466266866,0.024417887249390986,True,gini,,sqrt,50,0.08032685611397028,0.08031988143920898,4586841.0,0,6.069291936932132,6.068753957748413,346313872.0,0,0.7864583333333334
2,24,0.7465067466266866,0.024417887249390986,True,gini,,sqrt,50,0.07944618980400264,0.07943916320800781,4538197.0,0,6.110380171099678,6.109827995300293,349190573.0,0,0.7864583333333334
2,25,0.7465067466266866,0.024417887249390986,True,gini,,sqrt,50,0.08002694020979106,0.08001971244812012,4601856.0,0,5.967671927064657,5.967137098312378,341303813.0,0,0.7864583333333334
2,26,0.7465067466266866,0.024417887249390986,True,gini,,sqrt,50,0.07954377797432244,0.07953667640686035,4573170.0,0,5.957167763961479,5.95664644241333,340637922.0,0,0.7864583333333334
2,27,0.7465067466266866,0.024417887249390986,True,gini,,sqrt,50,0.0792186080943793,0.07921147346496582,4544421.0,0,6.017121214885265,6.016592502593994,343637732.0,0,0.7864583333333334
2,28,0.7465067466266866,0.024417887249390986,True,gini,,sqrt,50,0.0800876128487289,0.08008027076721191,4614734.0,0,5.998764921911061,5.998232364654541,343184241.0,0,0.7864583333333334
2,29,0.7465067466266866,0.024417887249390986,True,gini,,sqrt,50,0.08032438694499433,0.08032441139221191,4604908.0,0,5.9486111821606755,5.948098659515381,339933700.0,0,0.7864583333333334
3,0,0.75,0.02877459497004225,True,gini,,sqrt,100,0.15661649801768363,0.1566023826599121,9057227.0,0,10.907090927939862,10.906158924102783,629173073.0,0,0.8072916666666666
3,1,0.75,0.02877459497004225,True,gini,,sqrt,100,0.1558734611608088,0.15585923194885254,9023964.0,0,10.923663964960724,10.922693252563477,625696213.0,0,0.8072916666666666
3,2,0.75,0.02877459497004225,True,gini,,sqrt,100,0.15684706903994083,0.15683269500732422,9058631.0,0,10.965782172046602,10.964807748794556,627674235.0,0,0.8072916666666666
3,3,0.75,0.02877459497004225,True,gini,,sqrt,100,0.16347726806998253,0.16346240043640137,9370825.0,0,11.465442504966632,11.464412927627563,655225374.0,0,0.8072916666666666
3,4,0.75,0.02877459497004225,True,gini,,sqrt,100,0.1600378870498389,0.16002297401428223,9194983.0,0,11.686739454045892,11.685709238052368,667452942.0,0,0.8072916666666666
3,5,0.75,0.02877459497004225,True,gini,,sqrt,100,0.16431431891396642,0.16430020332336426,9412879.0,0,11.733531197998673,11.73252248764038,669213375.0,0,0.8072916666666666
3,6,0.75,0.02877459497004225,True,gini,,sqrt,100,0.16224995092488825,0.16223502159118652,9308875.0,0,11.661620044149458,11.660589933395386,664913032.0,0,0.8072916666666666
3,7,0.75,0.02877459497004225,True,gini,,sqrt,100,0.16338903992436826,0.16337370872497559,9377479.0,0,11.706134838052094,11.705074548721313,668351988.0,0,0.8072916666666666
3,8,0.75,0.02877459497004225,True,gini,,sqrt,100,0.16376187512651086,0.16374683380126953,9375769.0,0,11.541804164880887,11.540770769119263,659613424.0,0,0.8072916666666666
3,9,0.75,0.02877459497004225,True,gini,,sqrt,100,0.16046101413667202,0.1604461669921875,9205727.0,0,11.704300765879452,11.703258514404297,668911678.0,0,0.8072916666666666
3,10,0.75,0.02877459497004225,True,gini,,sqrt,100,0.16405374999158084,0.16403865814208984,9389747.0,0,11.780899144941941,11.779852628707886,673179855.0,0,0.8072916666666666
3,11,0.75,0.02877459497004225,True,gini,,sqrt,100,0.1641434740740806,0.16412830352783203,9445776.0,0,11.841069915797561,11.84001088142395,677129980.0,0,0.8072916666666666
3,12,0.75,0.02877459497004225,True,gini,,sqrt,100,0.1604897049255669,0.1604750156402588,9209023.0,0,11.77996083511971,11.778907060623169,673868757.0,0,0.8072916666666666
3,13,0.75,0.02877459497004225,True,gini,,sqrt,100,0.16372108203358948,0.16370582580566406,9380408.0,0,11.669146605068818,11.668102741241455,668272215.0,0,0.8072916666666666
3,14,0.75,0.02877459497004225,True,gini,,sqrt,100,0.16291022091172636,0.16289520263671875,9366553.0,0,11.804759446065873,11.80370569229126,676176371.0,0,0.8072916666666666
3,15,0.75,0.02877459497004225,True,gini,,sqrt,100,0.1631336861755699,0.1631183624267578,9386389.0,0,11.541416054824367,11.540385961532593,660525226.0,0,0.8072916666666666
3,16,0.75,0.02877459497004225,True,gini,,sqrt,100,0.15952683007344604,0.15951204299926758,9200843.0,0,11.511118040885776,11.510082244873047,657957117.0,0,0.8072916666666666
3,17,0.75,0.02877459497004225,True,gini,,sqrt,100,0.16172479488886893,0.16171002388000488,9251442.0,0,11.43639779719524,11.435376167297363,653340552.0,0,0.8072916666666666
3,18,0.75,0.02877459497004225,True,gini,,sqrt,100,0.1600231530610472,0.16000819206237793,9171974.0,0,11.543103271862492,11.542069435119629,659752156.0,0,0.8072916666666666
3,19,0.75,0.02877459497004225,True,gini,,sqrt,100,0.15979196317493916,0.15978527069091797,9188636.0,0,11.639746726956218,11.638690710067749,664626838.0,0,0.8072916666666666
3,20,0.75,0.02877459497004225,True,gini,,sqrt,100,0.15962642501108348,0.15961146354675293,9125037.0,0,11.494179276051,11.493151187896729,654785983.0,0,0.8072916666666666
3,21,0.75,0.02877459497004225,True,gini,,sqrt,100,0.15865001711063087,0.15864348411560059,9080116.0,0,11.655198380118236,11.654152393341064,664621833.0,0,0.8072916666666666
3,22,0.75,0.02877459497004225,True,gini,,sqrt,100,0.1592551041394472,0.1592404842376709,9127845.0,0,11.414344832999632,11.41332459449768,652130106.0,0,0.8072916666666666
3,23,0.75,0.02877459497004225,True,gini,,sqrt,100,0.1601202441379428,0.16010546684265137,9134864.0,0,11.658835544018075,11.657776594161987,665226630.0,0,0.8072916666666666
3,24,0.75,0.02877459497004225,True,gini,,sqrt,100,0.1582014609593898,0.1581871509552002,9090797.0,0,11.683550763875246,11.682502031326294,667229554.0,0,0.8072916666666666
3,25,0.75,0.02877459497004225,True,gini,,sqrt,100,0.15965711302123964,0.15964269638061523,9142616.0,0,11.447661346988752,11.446637630462646,654331394.0,0,0.8072916666666666
3,26,0.75,0.02877459497004225,True,gini,,sqrt,100,0.15981464204378426,0.15979957580566406,9176001.0,0,11.822077341144904,11.821053504943848,676002543.0,0,0.8072916666666666
3,27,0.75,0.02877459497004225,True,gini,,sqrt,100,0.15893697901628911,0.15892243385314941,9113380.0,0,11.475645832018927,11.474633693695068,655458344.0,0,0.8072916666666666
3,28,0.75,0.02877459497004225,True,gini,,sqrt,100,0.1591046021785587,0.15909028053283691,9089393.0,0,11.689362408127636,11.68833303451538,668615110.0,0,0.8072916666666666
3,29,0.75,0.02877459497004225,True,gini,,sqrt,100,0.1598073251079768,0.1598057746887207,9170265.0,0,11.521693813847378,11.520659923553467,658870383.0,0,0.8072916666666666
4,0,0.7534782608695652,0.026072459740112935,True,gini,,log2,50,0.08435379201546311,0.08434653282165527,4885606.0,0,5.608233032049611,5.607743978500366,323220242.0,0,0.7604166666666666
4,1,0.7534782608695652,0.026072459740112935,True,gini,,log2,50,0.08485266496427357,0.08484530448913574,4843616.0,0,5.592938048997894,5.59244704246521,320167149.0,0,0.7604166666666666
4,2,0.7534782608695652,0.026072459740112935,True,gini,,log2,50,0.0869861759711057,0.08697843551635742,4977526.0,0,5.560308281099424,5.559813499450684,318760842.0,0,0.7604166666666666
4,3,0.7534782608695652,0.026072459740112935,True,gini,,log2,50,0.08657994493842125,0.08657169342041016,4976793.0,0,5.975712382933125,5.975185871124268,341577677.0,0,0.7604166666666666
4,4,0.7534782608695652,0.026072459740112935,True,gini,,log2,50,0.0887744699139148,0.08876681327819824,5107713.0,0,6.043740727007389,6.043207168579102,345173189.0,0,0.7604166666666666
4,5,0.7534782608695652,0.026072459740112935,True,gini,,log2,50,0.08882597694173455,0.08881831169128418,5041369.0,0,5.932752402964979,5.932244539260864,338610949.0,0,0.7604166666666666
4,6,0.7534782608695652,0.026072459740112935,True,gini,,log2,50,0.086010810919106,0.08600306510925293,4904406.0,0,6.1429917248897254,6.142452001571655,351146867.0,0,0.7604166666666666
4,7,0.7534782608695652,0.026072459740112935,True,gini,,log2,50,0.0892422441393137,0.0892341136932373,5110827.0,0,6.041437493870035,6.040888071060181,344967684.0,0,0.7604166666666666
4,8,0.7534782608695652,0.026072459740112935,True,gini,,log2,50,0.0886632171459496,0.08865523338317871,5091662.0,0,5.953100826125592,5.952571153640747,340336958.0,0,0.7604166666666666
4,9,0.7534782608695652,0.026072459740112935,True,gini,,log2,50,0.08664196194149554,0.08663415908813477,5006762.0,0,5.966231849044561,5.965703725814819,340967572.0,0,0.7604166666666666
4,10,0.7534782608695652,0.026072459740112935,True,gini,,log2,50,0.08869250700809062,0.0886845588684082,5139392.0,0,5.967850430170074,5.967320203781128,340963239.0,0,0.7604166666666666
4,11,0.7534782608695652,0.026072459740112935,True,gini,,log2,50,0.08684852509759367,0.08684039115905762,5004687.0,0,5.969660297036171,5.969127416610718,341145977.0,0,0.7604166666666666
4,12,0.7534782608695652,0.026072459740112935,True,gini,,log2,50,0.08604123699478805,0.08603310585021973,4956896.0,0,5.956060291035101,5.955531358718872,340579328.0,0,0.7604166666666666
4,13,0.7534782608695652,0.026072459740112935,True,gini,,log2,50,0.08854455593973398,0.08853650093078613,5068834.0,0,5.997003737138584,5.9964683055877686,343219885.0,0,0.7604166666666666
4,14,0.7534782608695652,0.026072459740112935,True,gini,,log2,50,0.08892598119564354,0.08891797065734863,5128588.0,0,5.980594723019749,5.980058670043945,342723976.0,0,0.7604166666666666
4,15,0.7534782608695652,0.026072459740112935,True,gini,,log2,50,0.08661399804987013,0.08660626411437988,4985644.0,0,5.977624685969204,5.977105617523193,341838297.0,0,0.7604166666666666
4,16,0.7534782608695652,0.026072459740112935,True,gini,,log2,50,0.08894118620082736,0.08893346786499023,5135973.0,0,5.829341382952407,5.8288233280181885,332948184.0,0,0.7604166666666666
4,17,0.7534782608695652,0.026072459740112935,True,gini,,log2,50,0.08888987405225635,0.0888819694519043,5089892.0,0,5.836160968989134,5.835639953613281,333430909.0,0,0.7604166666666666
4,18,0.7534782608695652,0.026072459740112935,True,gini,,log2,50,0.08664094610139728,0.08663320541381836,4978930.0,0,6.038220317102969,6.03767728805542,345145479.0,0,0.7604166666666666
4,19,0.7534782608695652,0.026072459740112935,True,gini,,log2,50,0.08613163908012211,0.08612370491027832,4939991.0,0,5.923710769973695,5.923189401626587,338475757.0,0,0.7604166666666666
4,20,0.7534782608695652,0.026072459740112935,True,gini,,log2,50,0.08653892716392875,0.08653116226196289,4964953.0,0,5.886790615040809,5.886264085769653,335584163.0,0,0.7604166666666666
4,21,0.7534782608695652,0.026072459740112935,True,gini,,log2,50,0.08602106804028153,0.0860135555267334,4897998.0,0,6.060144460061565,6.059600353240967,345602936.0,0,0.7604166666666666
4,22,0.7534782608695652,0.026072459740112935,True,gini,,log2,50,0.08660019095987082,0.08659219741821289,4949329.0,0,5.925102791981772,5.924572706222534,338534105.0,0,0.7604166666666666
4,23,0.7534782608695652,0.026072459740112935,True,gini,,log2,50,0.08634032402187586,0.08633255958557129,4937731.0,0,5.970228502992541,5.969695568084717,340767316.0,0,0.7604166666666666
4,24,0.7534782608695652,0.026072459740112935,True,gini,,log2,50,0.08623045892454684,0.08622288703918457,4944873.0,0,5.959407394984737,5.958876609802246,340577985.0,0,0.7604166666666666
4,25,0.7534782608695652,0.026072459740112935,True,gini,,log2,50,0.08676024107262492,0.08675217628479004,4975512.0,0,5.927636771928519,5.927109003067017,338831774.0,0,0.7604166666666666
4,26,0.7534782608695652,0.026072459740112935,True,gini,,log2,50,0.0863316950853914,0.08632397651672363,4970691.0,0,5.993482084944844,5.992952346801758,342640846.0,0,0.7604166666666666
4,27,0.7534782608695652,0.026072459740112935,True,gini,,log2,50,0.08590681804344058,0.08589887619018555,4947924.0,0,5.980967837153003,5.980434894561768,341654826.0,0,0.7604166666666666
4,28,0.7534782608695652,0.026072459740112935,True,gini,,log2,50,0.08685049903579056,0.08684253692626953,5007922.0,0,5.928574774879962,5.928056478500366,339044421.0,0,0.7604166666666666
4,29,0.7534782608695652,0.026072459740112935,True,gini,,log2,50,0.0863016580697149,0.08629369735717773,4943468.0,0,5.9634018710348755,5.962880611419678,340847761.0,0,0.7604166666666666
5,0,0.7535382308845577,0.04015988894551021,True,gini,,log2,100,0.17196830199100077,0.1719527244567871,9934302.0,0,10.92856397293508,10.92759895324707,629292029.0,0,0.7916666666666666
