epoch,acc,loss,val_acc,val_loss
0,0.42157286405563354,1.2613327503204346,0.4039067327976227,1.3467961549758911
1,0.4990486800670624,1.1029295921325684,0.4801795184612274,1.205702781677246
2,0.6224982738494873,0.8212124109268188,0.6285430192947388,0.8923954963684082
0,0.4306795001029968,1.25540030002594,0.39305615425109863,1.3797098398208618
1,0.4694804549217224,1.160635232925415,0.4991520941257477,1.2161976099014282
2,0.48249155282974243,1.1193801164627075,0.3678358793258667,1.4694948196411133
3,0.3963227868080139,1.2994571924209595,0.44719427824020386,1.2995597124099731
4,0.4409209191799164,1.210692286491394,0.35072484612464905,1.4461253881454468
5,0.4013946056365967,1.295904517173767,0.3469890058040619,1.4791944026947021
6,0.4118882119655609,1.2544517517089844,0.3829578459262848,1.478674292564392
7,0.4111231863498688,1.257775068283081,0.37625113129615784,1.4325814247131348
8,0.39094918966293335,1.3047603368759155,0.3593951165676117,1.410077691078186
9,0.4385068416595459,1.211613655090332,0.45409223437309265,1.3064905405044556
10,0.5294145345687866,1.0381940603256226,0.49248364567756653,1.239445447921753
11,0.5670168995857239,0.9544246196746826,0.5310153365135193,1.179041862487793
12,0.5651227831840515,0.9382690787315369,0.524652898311615,1.1212570667266846
13,0.5638987421989441,0.9530403017997742,0.5652373433113098,1.0871986150741577
14,0.6118431687355042,0.8439223766326904,0.5144780874252319,1.1536983251571655
15,0.5971320271492004,0.8734333515167236,0.5727601051330566,1.0261045694351196
16,0.6542624235153198,0.7461124658584595,0.6026214957237244,0.9543149471282959
17,0.6722631454467773,0.7012966871261597,0.6431677341461182,0.8836922645568848
18,0.6169928908348083,0.8209829926490784,0.55766361951828,1.0077803134918213
19,0.6795209646224976,0.695827305316925,0.6374810338020325,0.9293356537818909
20,0.6834821105003357,0.6921617388725281,0.6005304455757141,0.9773707389831543
21,0.6924980878829956,0.6750732064247131,0.6028254628181458,0.9604078531265259
22,0.6903305053710938,0.6806811094284058,0.6544007658958435,0.8597065210342407
23,0.6092760562896729,0.8565270900726318,0.550689160823822,1.029576063156128
24,0.6548234224319458,0.7787081003189087,0.5232503414154053,1.1085939407348633
25,0.5963641405105591,0.9073049426078796,0.5451045036315918,1.1400903463363647
26,0.6535710096359253,0.7625408172607422,0.6481148600578308,0.8749186992645264
27,0.667733907699585,0.7149745225906372,0.6215430498123169,0.9573366045951843
28,0.7158015966415405,0.6053253412246704,0.669803261756897,0.8411054611206055
29,0.7410998344421387,0.5597028732299805,0.6806283593177795,0.8138536810874939
30,0.7507547736167908,0.5422930717468262,0.6801183223724365,0.8209466338157654
31,0.7599761486053467,0.527601957321167,0.6822859048843384,0.8231500387191772
32,0.7665383815765381,0.5167249441146851,0.6863787770271301,0.8197618722915649
33,0.770835280418396,0.5096383094787598,0.6869780421257019,0.8193334937095642
34,0.776944100856781,0.4999861419200897,0.6861237287521362,0.8240455985069275
35,0.7851667404174805,0.48293113708496094,0.6931109428405762,0.7992867827415466
36,0.7878386378288269,0.4790683090686798,0.6904716491699219,0.8059719204902649
37,0.790047287940979,0.4732508659362793,0.6929451823234558,0.8019457459449768
38,0.7922587990760803,0.47016072273254395,0.6889798641204834,0.8120318055152893
39,0.7943427562713623,0.46640440821647644,0.7040252685546875,0.7767028212547302
40,0.7971988916397095,0.46215569972991943,0.6987084150314331,0.7976590991020203
41,0.7982684969902039,0.460575133562088,0.7024314999580383,0.7847755551338196
42,0.7994911074638367,0.4581219553947449,0.6972675919532776,0.7961904406547546
43,0.800635814666748,0.4561203420162201,0.7006081938743591,0.8032169342041016
44,0.803769588470459,0.45125317573547363,0.7001364231109619,0.7907008528709412
45,0.7701708078384399,0.5216848254203796,0.6041769981384277,0.9997115135192871
46,0.6581186652183533,0.739824652671814,0.6310548186302185,0.9081897735595703
47,0.6866003274917603,0.6856669783592224,0.6509964466094971,0.8695245981216431
48,0.7327922582626343,0.5924310684204102,0.6829871535301208,0.8207753896713257
49,0.7886404991149902,0.4827369451522827,0.7081946730613708,0.7653805017471313
50,0.8054781556129456,0.4487449824810028,0.7073149085044861,0.7618836760520935
51,0.8078143000602722,0.44238221645355225,0.71677565574646,0.7419465184211731
52,0.8081868886947632,0.44232288002967834,0.7088322043418884,0.7634268999099731
53,0.81016606092453,0.43767863512039185,0.7153348922729492,0.7476824522018433
54,0.8114156126976013,0.43493202328681946,0.7015007138252258,0.7899079322814941
55,0.8109424114227295,0.436916708946228,0.7130525708198547,0.7575796842575073
56,0.8110104203224182,0.43677639961242676,0.7070344090461731,0.7748129963874817
57,0.8148751854896545,0.4291735887527466,0.7051473259925842,0.7963094115257263
58,0.8096376061439514,0.44283729791641235,0.7074168920516968,0.7762753963470459
59,0.8160043358802795,0.4271621108055115,0.6974716186523438,0.7991868257522583
60,0.8067333698272705,0.44888368248939514,0.6772367358207703,0.8462207913398743
61,0.8009531497955322,0.4599117934703827,0.7066773772239685,0.7848007082939148
