"","config","activation","alpha","hidden_layer_sizes","max_iter","solver","rpt","mean_test_score","std_test_score","train_cpu_duration","train_runtime_duration","train_cpu_meter_result","train_dram_meter_result","test_cpu_duration","test_runtime_duration","test_cpu_meter_result","test_dram_meter_result","test_accuracy_result","DominanceCount","PF"
"579",1082,"tanh",1e-04,"(10,)",100,"lbfgs",14.5,0.874310595065312,0.0494905277091302,0.458614675018907,0.0292184352874756,2391565.5,0,2.94479850449716,0.184040904045105,15308524,0,0.920454545454545,0,1
"667",494,"logistic",1e-04,"(5,)",100,"lbfgs",14.5,0.863207547169811,0.029818682731374,0.0235998270072741,0.0236282348632812,1364620,0,0.122513650523615,0.12250292301178,7109143,0,0.875,0,1
"669",1070,"tanh",1e-04,"(5,)",100,"lbfgs",14.5,0.886066763425254,0.0312366933000049,0.0276574304880342,0.0276554822921753,1591823,0,0.124297351503628,0.124286293983459,7182538.5,0,0.897727272727273,0,1
"757",485,"logistic",1e-04,"(2,)",200,"lbfgs",14.5,0.855370101596517,0.0460933323659843,0.0213058765148162,0.0213053226470947,1240048.5,0,0.116112004987372,0.11610209941864,6714704.5,0,0.852272727272727,0,1
"888",1028,"tanh",2e-04,"(100,)",400,"lbfgs",14.5,0.88577648766328,0.0467055414884628,1.41385801600336,0.0883638858795166,7663616,0,7.68720873400162,0.480420351028442,41594711.5,0,0.943181818181818,0,1
"1063",527,"logistic",1e-04,"(20,)",800,"lbfgs",14.5,0.874383164005806,0.0460343406321929,1.33983490901301,0.0840550661087036,7222852,0,3.1589905079918,0.197426199913025,16888903.5,0,0.931818181818182,0,1
