"","config","rpt","mean_test_score","std_test_score","activation","alpha","hidden_layer_sizes","max_iter","solver","train_cpu_duration","train_runtime_duration","train_cpu_meter_result","train_dram_meter_result","test_cpu_duration","test_runtime_duration","test_cpu_meter_result","test_dram_meter_result","test_accuracy_result","act","hls","sol","PF"
"34711",1157,0,0.654512743628186,0.0349468283806404,"relu",0.001,"(2,)",200,"lbfgs",0.00362228199810488,0.00362277030944824,201598,0,0.158900537000591,0.158886194229126,9122963,0,0.640625,2,2,3,TRUE
"34712",1157,1,0.654512743628186,0.0349468283806404,"relu",0.001,"(2,)",200,"lbfgs",0.00345040801039431,0.00345063209533691,201964,0,0.145391120997374,0.145378589630127,8375772,0,0.640625,2,2,3,TRUE
"34713",1157,2,0.654512743628186,0.0349468283806404,"relu",0.001,"(2,)",200,"lbfgs",0.00345389399444684,0.00345420837402344,204956,0,0.146630832998198,0.146617889404297,8498941,0,0.640625,2,2,3,TRUE
"34714",1157,3,0.654512743628186,0.0349468283806404,"relu",0.001,"(2,)",200,"lbfgs",0.00344690500060096,0.00344729423522949,227965,0,0.147478718979983,0.147465705871582,8435037,0,0.640625,2,2,3,TRUE
"34715",1157,4,0.654512743628186,0.0349468283806404,"relu",0.001,"(2,)",200,"lbfgs",0.00343083101324737,0.00343132019042969,174499,0,0.145155575009994,0.145142793655396,8462381,0,0.640625,2,2,3,TRUE
"34716",1157,5,0.654512743628186,0.0349468283806404,"relu",0.001,"(2,)",200,"lbfgs",0.00343793901265599,0.00343823432922363,176635,0,0.147291428991593,0.147278547286987,8490029,0,0.640625,2,2,3,TRUE
"34717",1157,6,0.654512743628186,0.0349468283806404,"relu",0.001,"(2,)",200,"lbfgs",0.00344328698702157,0.00344347953796387,235961,0,0.145924158015987,0.145915269851685,8441690,0,0.640625,2,2,3,TRUE
"34718",1157,7,0.654512743628186,0.0349468283806404,"relu",0.001,"(2,)",200,"lbfgs",0.0035172690404579,0.00351762771606445,198669,0,0.144840797991492,0.144828319549561,8372416,0,0.640625,2,2,3,TRUE
"34719",1157,8,0.654512743628186,0.0349468283806404,"relu",0.001,"(2,)",200,"lbfgs",0.00340979400789365,0.00341010093688965,174317,0,0.144510262005497,0.144497632980347,8372049,0,0.640625,2,2,3,TRUE
"34720",1157,9,0.654512743628186,0.0349468283806404,"relu",0.001,"(2,)",200,"lbfgs",0.00357663800241426,0.00357699394226074,177184,0,0.162833896989468,0.162819385528564,9451880,0,0.640625,2,2,3,TRUE
"34721",1157,10,0.654512743628186,0.0349468283806404,"relu",0.001,"(2,)",200,"lbfgs",0.00343084399355575,0.00343132019042969,231871,0,0.145685819967184,0.145672798156738,8418314,0,0.640625,2,2,3,TRUE
"34722",1157,11,0.654512743628186,0.0349468283806404,"relu",0.001,"(2,)",200,"lbfgs",0.00363440404180437,0.00363492965698242,231872,0,0.159960830991622,0.159950733184814,9209082,0,0.640625,2,2,3,TRUE
"34723",1157,12,0.654512743628186,0.0349468283806404,"relu",0.001,"(2,)",200,"lbfgs",0.00372185301966965,0.00372195243835449,231445,0,0.160475057025906,0.160460948944092,9236365,0,0.640625,2,2,3,TRUE
"34724",1157,13,0.654512743628186,0.0349468283806404,"relu",0.001,"(2,)",200,"lbfgs",0.00344340299488977,0.00344371795654297,202636,0,0.148012894962449,0.148010730743408,8518777,0,0.640625,2,2,3,TRUE
"34725",1157,14,0.654512743628186,0.0349468283806404,"relu",0.001,"(2,)",200,"lbfgs",0.00350500806234777,0.00350546836853027,199767,0,0.146164628909901,0.146166801452637,8508158,0,0.640625,2,2,3,TRUE
"34726",1157,15,0.654512743628186,0.0349468283806404,"relu",0.001,"(2,)",200,"lbfgs",0.00342080602422357,0.00342106819152832,172911,0,0.146312331082299,0.146299362182617,8471903,0,0.640625,2,2,3,TRUE
"34727",1157,16,0.654512743628186,0.0349468283806404,"relu",0.001,"(2,)",200,"lbfgs",0.00342826102860272,0.00342869758605957,173401,0,0.147198357037269,0.147185564041138,8549477,0,0.640625,2,2,3,TRUE
"34728",1157,17,0.654512743628186,0.0349468283806404,"relu",0.001,"(2,)",200,"lbfgs",0.00343224802054465,0.0034325122833252,200744,0,0.155911659006961,0.155898094177246,9024696,0,0.640625,2,2,3,TRUE
"34729",1157,18,0.654512743628186,0.0349468283806404,"relu",0.001,"(2,)",200,"lbfgs",0.00350860808975995,0.0035090446472168,176514,0,0.161578313098289,0.161564350128174,9349157,0,0.640625,2,2,3,TRUE
"34730",1157,19,0.654512743628186,0.0349468283806404,"relu",0.001,"(2,)",200,"lbfgs",0.00342994392849505,0.00343060493469238,172606,0,0.145491406903602,0.145478487014771,8420145,0,0.640625,2,2,3,TRUE
"34731",1157,20,0.654512743628186,0.0349468283806404,"relu",0.001,"(2,)",200,"lbfgs",0.00343590695410967,0.00343608856201172,229919,0,0.145482518011704,0.145469903945923,8421488,0,0.640625,2,2,3,TRUE
"34732",1157,21,0.654512743628186,0.0349468283806404,"relu",0.001,"(2,)",200,"lbfgs",0.00346992793492973,0.00346994400024414,179688,0,0.145865340018645,0.14585280418396,8473794,0,0.640625,2,2,3,TRUE
"34733",1157,22,0.654512743628186,0.0349468283806404,"relu",0.001,"(2,)",200,"lbfgs",0.00356985593680292,0.0035700798034668,176331,0,0.145684977993369,0.145672082901001,8495583,0,0.640625,2,2,3,TRUE
"34734",1157,23,0.654512743628186,0.0349468283806404,"relu",0.001,"(2,)",200,"lbfgs",0.00343849090859294,0.00343918800354004,172973,0,0.149783466011286,0.149770021438599,8650857,0,0.640625,2,2,3,TRUE
"34735",1157,24,0.654512743628186,0.0349468283806404,"relu",0.001,"(2,)",200,"lbfgs",0.00344548595603555,0.00344562530517578,203003,0,0.145719435997307,0.145706415176392,8393533,0,0.640625,2,2,3,TRUE
"34736",1157,25,0.654512743628186,0.0349468283806404,"relu",0.001,"(2,)",200,"lbfgs",0.00343571894336492,0.00343585014343262,173034,0,0.145000190008432,0.144996166229248,8433084,0,0.640625,2,2,3,TRUE
"34737",1157,26,0.654512743628186,0.0349468283806404,"relu",0.001,"(2,)",200,"lbfgs",0.00342701305635273,0.00342726707458496,205566,0,0.149429055047221,0.149415969848633,8639077,0,0.640625,2,2,3,TRUE
"34738",1157,27,0.654512743628186,0.0349468283806404,"relu",0.001,"(2,)",200,"lbfgs",0.00343336898367852,0.0034334659576416,199889,0,0.146400704979897,0.146392345428467,8483682,0,0.640625,2,2,3,TRUE
"34739",1157,28,0.654512743628186,0.0349468283806404,"relu",0.001,"(2,)",200,"lbfgs",0.00356289115734398,0.00356316566467285,175536,0,0.149923643097281,0.149910688400269,8722390,0,0.640625,2,2,3,TRUE
"34740",1157,29,0.654512743628186,0.0349468283806404,"relu",0.001,"(2,)",200,"lbfgs",0.00358044588938355,0.00358104705810547,206787,0,0.148072256008163,0.148059606552124,8637734,0,0.640625,2,2,3,TRUE
"37861",1262,0,0.671934032983508,0.0290657284825898,"relu",0.002,"(5,)",100,"lbfgs",0.0573380750029173,0.05733323097229,3291801,0,0.151691670998844,0.151678323745728,8709389,0,0.645833333333333,2,5,3,TRUE
"37862",1262,1,0.671934032983508,0.0290657284825898,"relu",0.002,"(5,)",100,"lbfgs",0.0574783320043935,0.0574734210968018,3331717,0,0.150360626998008,0.150347232818604,8704141,0,0.645833333333333,2,5,3,TRUE
"37863",1262,2,0.671934032983508,0.0290657284825898,"relu",0.002,"(5,)",100,"lbfgs",0.057390761008719,0.0573859214782715,3335807,0,0.152551557999686,0.152538061141968,8828896,0,0.645833333333333,2,5,3,TRUE
"37864",1262,3,0.671934032983508,0.0290657284825898,"relu",0.002,"(5,)",100,"lbfgs",0.0573926589859184,0.0573914051055908,3317069,0,0.151080621988513,0.151075124740601,8684548,0,0.645833333333333,2,5,3,TRUE
"37865",1262,4,0.671934032983508,0.0290657284825898,"relu",0.002,"(5,)",100,"lbfgs",0.0571779689926188,0.0571727752685547,3353081,0,0.152657521975925,0.152643918991089,8871376,0,0.645833333333333,2,5,3,TRUE
"37866",1262,5,0.671934032983508,0.0290657284825898,"relu",0.002,"(5,)",100,"lbfgs",0.0589265569869895,0.0589442253112793,3399894,0,0.152866201999132,0.152852535247803,8773048,0,0.645833333333333,2,5,3,TRUE
"37867",1262,6,0.671934032983508,0.0290657284825898,"relu",0.002,"(5,)",100,"lbfgs",0.0575613639957737,0.0575566291809082,3351249,0,0.152093932003481,0.152080297470093,8770851,0,0.645833333333333,2,5,3,TRUE
"37868",1262,7,0.671934032983508,0.0290657284825898,"relu",0.002,"(5,)",100,"lbfgs",0.0572902400163002,0.0572853088378906,3323538,0,0.150898866006173,0.150885581970215,8693155,0,0.645833333333333,2,5,3,TRUE
"37869",1262,8,0.671934032983508,0.0290657284825898,"relu",0.002,"(5,)",100,"lbfgs",0.0572480450500734,0.0572433471679688,3298393,0,0.151853465999011,0.151840209960938,8818275,0,0.645833333333333,2,5,3,TRUE
"37870",1262,9,0.671934032983508,0.0290657284825898,"relu",0.002,"(5,)",100,"lbfgs",0.0570627810084261,0.0570576190948486,3293143,0,0.151659264985938,0.151645421981812,8722634,0,0.645833333333333,2,5,3,TRUE
"37871",1262,10,0.671934032983508,0.0290657284825898,"relu",0.002,"(5,)",100,"lbfgs",0.0575059410184622,0.0575013160705566,3332694,0,0.15202171402052,0.152018308639526,8795876,0,0.645833333333333,2,5,3,TRUE
"37872",1262,11,0.671934032983508,0.0290657284825898,"relu",0.002,"(5,)",100,"lbfgs",0.0617883939994499,0.0617830753326416,3575675,0,0.164252661983483,0.164237976074219,9459448,0,0.645833333333333,2,5,3,TRUE
"37873",1262,12,0.671934032983508,0.0290657284825898,"relu",0.002,"(5,)",100,"lbfgs",0.0601790739456192,0.0601739883422852,3490043,0,0.151964707009029,0.151951551437378,8849098,0,0.645833333333333,2,5,3,TRUE
"37874",1262,13,0.671934032983508,0.0290657284825898,"relu",0.002,"(5,)",100,"lbfgs",0.0587410149746574,0.0587358474731445,3363272,0,0.151272094983142,0.151258707046509,8728249,0,0.645833333333333,2,5,3,TRUE
"37875",1262,14,0.671934032983508,0.0290657284825898,"relu",0.002,"(5,)",100,"lbfgs",0.0621435670182109,0.0621380805969238,3583060,0,0.16724455403164,0.167237997055054,9614782,0,0.645833333333333,2,5,3,TRUE
"37876",1262,15,0.671934032983508,0.0290657284825898,"relu",0.002,"(5,)",100,"lbfgs",0.0618903809227049,0.0618851184844971,3576041,0,0.166050950996578,0.166036367416382,9563146,0,0.645833333333333,2,5,3,TRUE
"37877",1262,16,0.671934032983508,0.0290657284825898,"relu",0.002,"(5,)",100,"lbfgs",0.0586555800400674,0.0586504936218262,3409232,0,0.166766212903894,0.166751384735107,9589696,0,0.645833333333333,2,5,3,TRUE
"37878",1262,17,0.671934032983508,0.0290657284825898,"relu",0.002,"(5,)",100,"lbfgs",0.0576717170188203,0.0576667785644531,3349905,0,0.152820717077702,0.152807235717773,8793374,0,0.645833333333333,2,5,3,TRUE
"37879",1262,18,0.671934032983508,0.0290657284825898,"relu",0.002,"(5,)",100,"lbfgs",0.0576552199199796,0.0576503276824951,3334343,0,0.152422326966189,0.152408838272095,8816261,0,0.645833333333333,2,5,3,TRUE
"37880",1262,19,0.671934032983508,0.0290657284825898,"relu",0.002,"(5,)",100,"lbfgs",0.0571322529576719,0.0571274757385254,3316824,0,0.15632240800187,0.156308650970459,9060891,0,0.645833333333333,2,5,3,TRUE
"37881",1262,20,0.671934032983508,0.0290657284825898,"relu",0.002,"(5,)",100,"lbfgs",0.061719999066554,0.0617148876190186,3575186,0,0.16440936899744,0.164394855499268,9456336,0,0.645833333333333,2,5,3,TRUE
"37882",1262,21,0.671934032983508,0.0290657284825898,"relu",0.002,"(5,)",100,"lbfgs",0.0620309530058876,0.0620346069335938,3575187,0,0.166309398948215,0.166294574737549,9535071,0,0.645833333333333,2,5,3,TRUE
"37883",1262,22,0.671934032983508,0.0290657284825898,"relu",0.002,"(5,)",100,"lbfgs",0.0573908629594371,0.0573856830596924,3336356,0,0.151992694940418,0.151979684829712,8794411,0,0.645833333333333,2,5,3,TRUE
