"","config","rpt","mean_test_score","std_test_score","activation","alpha","hidden_layer_sizes","max_iter","solver","train_cpu_duration","train_runtime_duration","train_cpu_meter_result","train_dram_meter_result","test_cpu_duration","test_runtime_duration","test_cpu_meter_result","test_dram_meter_result","test_accuracy_result","act","hls","sol","PF"
"20761",692,0,0.651229385307346,0.058107579239822,"tanh",0.002,"(5,)",400,"lbfgs",0.213438065002265,0.213418245315552,12244658,0,0.128210319999198,0.128198862075806,7359906,0,0.765625,3,5,3,TRUE
"20762",692,1,0.651229385307346,0.058107579239822,"tanh",0.002,"(5,)",400,"lbfgs",0.214430314998026,0.214411020278931,12344695,0,0.128258785000071,0.128247737884521,7410137,0,0.765625,3,5,3,TRUE
"20763",692,2,0.651229385307346,0.058107579239822,"tanh",0.002,"(5,)",400,"lbfgs",0.212761764996685,0.212742567062378,12279204,0,0.128043349002837,0.128032207489014,7421795,0,0.765625,3,5,3,TRUE
"20764",692,3,0.651229385307346,0.058107579239822,"tanh",0.002,"(5,)",400,"lbfgs",0.212918777004234,0.212899446487427,12294097,0,0.128739833991858,0.128740310668945,7407391,0,0.765625,3,5,3,TRUE
"20765",692,4,0.651229385307346,0.058107579239822,"tanh",0.002,"(5,)",400,"lbfgs",0.213805072999094,0.213785409927368,12336394,0,0.127604459994473,0.127593517303467,7367718,0,0.765625,3,5,3,TRUE
"20766",692,5,0.651229385307346,0.058107579239822,"tanh",0.002,"(5,)",400,"lbfgs",0.211421885993332,0.211402416229248,12152008,0,0.127132621011697,0.127121210098267,7290509,0,0.765625,3,5,3,TRUE
"20767",692,6,0.651229385307346,0.058107579239822,"tanh",0.002,"(5,)",400,"lbfgs",0.212240784981987,0.212220907211304,12257476,0,0.126952099002665,0.126940727233887,7351482,0,0.765625,3,5,3,TRUE
"20768",692,7,0.651229385307346,0.058107579239822,"tanh",0.002,"(5,)",400,"lbfgs",0.211365449998993,0.21134614944458,12175567,0,0.127399671007879,0.127388715744019,7354290,0,0.765625,3,5,3,TRUE
"20769",692,8,0.651229385307346,0.058107579239822,"tanh",0.002,"(5,)",400,"lbfgs",0.212161970965099,0.212293148040771,12234343,0,0.126562058983836,0.126551151275635,7274823,0,0.765625,3,5,3,TRUE
"20770",692,9,0.651229385307346,0.058107579239822,"tanh",0.002,"(5,)",400,"lbfgs",0.227775312028825,0.227754592895508,13123747,0,0.139395712991245,0.139383316040039,8028848,0,0.765625,3,5,3,TRUE
"20771",692,10,0.651229385307346,0.058107579239822,"tanh",0.002,"(5,)",400,"lbfgs",0.213909711048473,0.213894128799438,12401580,0,0.127663902007043,0.127652883529663,7389385,0,0.765625,3,5,3,TRUE
"20772",692,11,0.651229385307346,0.058107579239822,"tanh",0.002,"(5,)",400,"lbfgs",0.212400625983719,0.21238112449646,12335906,0,0.127978390024509,0.12796688079834,7420147,0,0.765625,3,5,3,TRUE
"20773",692,12,0.651229385307346,0.058107579239822,"tanh",0.002,"(5,)",400,"lbfgs",0.213421160995495,0.213401794433594,12342559,0,0.141887966019567,0.141875743865967,8183389,0,0.765625,3,5,3,TRUE
"20774",692,13,0.651229385307346,0.058107579239822,"tanh",0.002,"(5,)",400,"lbfgs",0.21345390897477,0.213434457778931,12293120,0,0.128461033978965,0.1284499168396,7409466,0,0.765625,3,5,3,TRUE
"20775",692,14,0.651229385307346,0.058107579239822,"tanh",0.002,"(5,)",400,"lbfgs",0.228465794003569,0.228444814682007,13174221,0,0.140417222981341,0.140404939651489,8090007,0,0.765625,3,5,3,TRUE
"20776",692,15,0.651229385307346,0.058107579239822,"tanh",0.002,"(5,)",400,"lbfgs",0.228984524961561,0.228963375091553,13196133,0,0.139371542958543,0.13935923576355,8029276,0,0.765625,3,5,3,TRUE
"20777",692,16,0.651229385307346,0.058107579239822,"tanh",0.002,"(5,)",400,"lbfgs",0.217083233059384,0.217063188552856,12483855,0,0.128864545025863,0.12886118888855,7465008,0,0.765625,3,5,3,TRUE
