"","config","activation","alpha","hidden_layer_sizes","max_iter","solver","rpt","mean_test_score","std_test_score","train_cpu_duration","train_runtime_duration","train_cpu_meter_result","train_dram_meter_result","test_cpu_duration","test_runtime_duration","test_cpu_meter_result","test_dram_meter_result","test_accuracy_result","DominanceCount","PF"
"14",61,"relu",1e-04,"(50,)",200,"adam",14.5,0.665535927107849,0.000774900875046869,2275.52091062674,142.208104610443,12198229636,0,1157.52185287699,72.3405691385269,6254867563,0,0.667312224800395,0,1
"68",62,"relu",1e-04,"(50,)",400,"sgd",14.5,0.650206912856107,0.000373991641532424,842.828162882477,52.6725121736526,4525416576.5,0,858.593382355524,53.6587897539139,4663574028.5,0,0.649927831472786,0,1
